Long,Lat,,,
150.08745,-34.440129,,"{lng: 150.08745, lat: -34.440129},","150.08745 -34.440129,"
150.086357,-34.441826,,"{lng: 150.086357, lat: -34.441826},","150.086357 -34.441826,"
150.085635,-34.443254,,"{lng: 150.085635, lat: -34.443254},","150.085635 -34.443254,"
150.085456,-34.444343,,"{lng: 150.085456, lat: -34.444343},","150.085456 -34.444343,"
150.085731,-34.444598,,"{lng: 150.085731, lat: -34.444598},","150.085731 -34.444598,"
150.085604,-34.444875,,"{lng: 150.085604, lat: -34.444875},","150.085604 -34.444875,"
150.084545,-34.445556,,"{lng: 150.084545, lat: -34.445556},","150.084545 -34.445556,"
150.083424,-34.445858,,"{lng: 150.083424, lat: -34.445858},","150.083424 -34.445858,"
150.082347,-34.445726,,"{lng: 150.082347, lat: -34.445726},","150.082347 -34.445726,"
150.081478,-34.445147,,"{lng: 150.081478, lat: -34.445147},","150.081478 -34.445147,"
150.08016,-34.445355,,"{lng: 150.08016, lat: -34.445355},","150.08016 -34.445355,"
150.077914,-34.446069,,"{lng: 150.077914, lat: -34.446069},","150.077914 -34.446069,"
150.076957,-34.446603,,"{lng: 150.076957, lat: -34.446603},","150.076957 -34.446603,"
150.076779,-34.447089,,"{lng: 150.076779, lat: -34.447089},","150.076779 -34.447089,"
150.075652,-34.448059,,"{lng: 150.075652, lat: -34.448059},","150.075652 -34.448059,"
150.074771,-34.449333,,"{lng: 150.074771, lat: -34.449333},","150.074771 -34.449333,"
150.071465,-34.451394,,"{lng: 150.071465, lat: -34.451394},","150.071465 -34.451394,"
150.070414,-34.452218,,"{lng: 150.070414, lat: -34.452218},","150.070414 -34.452218,"
150.069967,-34.453307,,"{lng: 150.069967, lat: -34.453307},","150.069967 -34.453307,"
150.069859,-34.454152,,"{lng: 150.069859, lat: -34.454152},","150.069859 -34.454152,"
150.069454,-34.454523,,"{lng: 150.069454, lat: -34.454523},","150.069454 -34.454523,"
150.06928,-34.45493,,"{lng: 150.06928, lat: -34.45493},","150.06928 -34.45493,"
150.068689,-34.455344,,"{lng: 150.068689, lat: -34.455344},","150.068689 -34.455344,"
150.068546,-34.455944,,"{lng: 150.068546, lat: -34.455944},","150.068546 -34.455944,"
150.068317,-34.456227,,"{lng: 150.068317, lat: -34.456227},","150.068317 -34.456227,"
150.065527,-34.457257,,"{lng: 150.065527, lat: -34.457257},","150.065527 -34.457257,"
150.064232,-34.45818,,"{lng: 150.064232, lat: -34.45818},","150.064232 -34.45818,"
150.06345,-34.459852,,"{lng: 150.06345, lat: -34.459852},","150.06345 -34.459852,"
150.062305,-34.46171,,"{lng: 150.062305, lat: -34.46171},","150.062305 -34.46171,"
150.06135,-34.462595,,"{lng: 150.06135, lat: -34.462595},","150.06135 -34.462595,"
150.060742,-34.463667,,"{lng: 150.060742, lat: -34.463667},","150.060742 -34.463667,"
150.059787,-34.464582,,"{lng: 150.059787, lat: -34.464582},","150.059787 -34.464582,"
150.058813,-34.467125,,"{lng: 150.058813, lat: -34.467125},","150.058813 -34.467125,"
150.058909,-34.467513,,"{lng: 150.058909, lat: -34.467513},","150.058909 -34.467513,"
150.058743,-34.469012,,"{lng: 150.058743, lat: -34.469012},","150.058743 -34.469012,"
150.058343,-34.469855,,"{lng: 150.058343, lat: -34.469855},","150.058343 -34.469855,"
150.058464,-34.470613,,"{lng: 150.058464, lat: -34.470613},","150.058464 -34.470613,"
150.058273,-34.470913,,"{lng: 150.058273, lat: -34.470913},","150.058273 -34.470913,"
150.058342,-34.4719,,"{lng: 150.058342, lat: -34.4719},","150.058342 -34.4719,"
150.059008,-34.472766,,"{lng: 150.059008, lat: -34.472766},","150.059008 -34.472766,"
150.059448,-34.473054,,"{lng: 150.059448, lat: -34.473054},","150.059448 -34.473054,"
150.060425,-34.473531,,"{lng: 150.060425, lat: -34.473531},","150.060425 -34.473531,"
150.061198,-34.473598,,"{lng: 150.061198, lat: -34.473598},","150.061198 -34.473598,"
150.061672,-34.473898,,"{lng: 150.061672, lat: -34.473898},","150.061672 -34.473898,"
150.062664,-34.474161,,"{lng: 150.062664, lat: -34.474161},","150.062664 -34.474161,"
150.063306,-34.474819,,"{lng: 150.063306, lat: -34.474819},","150.063306 -34.474819,"
150.063591,-34.475652,,"{lng: 150.063591, lat: -34.475652},","150.063591 -34.475652,"
150.064747,-34.475735,,"{lng: 150.064747, lat: -34.475735},","150.064747 -34.475735,"
150.065372,-34.475321,,"{lng: 150.065372, lat: -34.475321},","150.065372 -34.475321,"
150.065459,-34.474864,,"{lng: 150.065459, lat: -34.474864},","150.065459 -34.474864,"
150.066432,-34.473306,,"{lng: 150.066432, lat: -34.473306},","150.066432 -34.473306,"
150.066622,-34.472605,,"{lng: 150.066622, lat: -34.472605},","150.066622 -34.472605,"
150.06638,-34.471376,,"{lng: 150.06638, lat: -34.471376},","150.06638 -34.471376,"
150.066918,-34.470562,,"{lng: 150.066918, lat: -34.470562},","150.066918 -34.470562,"
150.067814,-34.470253,,"{lng: 150.067814, lat: -34.470253},","150.067814 -34.470253,"
150.069483,-34.469973,,"{lng: 150.069483, lat: -34.469973},","150.069483 -34.469973,"
150.070026,-34.470277,,"{lng: 150.070026, lat: -34.470277},","150.070026 -34.470277,"
150.070789,-34.470364,,"{lng: 150.070789, lat: -34.470364},","150.070789 -34.470364,"
150.071218,-34.470834,,"{lng: 150.071218, lat: -34.470834},","150.071218 -34.470834,"
150.071957,-34.472025,,"{lng: 150.071957, lat: -34.472025},","150.071957 -34.472025,"
150.072629,-34.473538,,"{lng: 150.072629, lat: -34.473538},","150.072629 -34.473538,"
150.072773,-34.474594,,"{lng: 150.072773, lat: -34.474594},","150.072773 -34.474594,"
150.073079,-34.475425,,"{lng: 150.073079, lat: -34.475425},","150.073079 -34.475425,"
150.073091,-34.476302,,"{lng: 150.073091, lat: -34.476302},","150.073091 -34.476302,"
150.073426,-34.477098,,"{lng: 150.073426, lat: -34.477098},","150.073426 -34.477098,"
150.073339,-34.477627,,"{lng: 150.073339, lat: -34.477627},","150.073339 -34.477627,"
150.073807,-34.478357,,"{lng: 150.073807, lat: -34.478357},","150.073807 -34.478357,"
150.073859,-34.478843,,"{lng: 150.073859, lat: -34.478843},","150.073859 -34.478843,"
150.073495,-34.4794,,"{lng: 150.073495, lat: -34.4794},","150.073495 -34.4794,"
150.072714,-34.480057,,"{lng: 150.072714, lat: -34.480057},","150.072714 -34.480057,"
150.072349,-34.480085,,"{lng: 150.072349, lat: -34.480085},","150.072349 -34.480085,"
150.071706,-34.480671,,"{lng: 150.071706, lat: -34.480671},","150.071706 -34.480671,"
150.071169,-34.480914,,"{lng: 150.071169, lat: -34.480914},","150.071169 -34.480914,"
150.071206,-34.481212,,"{lng: 150.071206, lat: -34.481212},","150.071206 -34.481212,"
150.070543,-34.482081,,"{lng: 150.070543, lat: -34.482081},","150.070543 -34.482081,"
150.069102,-34.482642,,"{lng: 150.069102, lat: -34.482642},","150.069102 -34.482642,"
150.067571,-34.483734,,"{lng: 150.067571, lat: -34.483734},","150.067571 -34.483734,"
150.067278,-34.485286,,"{lng: 150.067278, lat: -34.485286},","150.067278 -34.485286,"
150.068735,-34.48736,,"{lng: 150.068735, lat: -34.48736},","150.068735 -34.48736,"
150.069204,-34.487732,,"{lng: 150.069204, lat: -34.487732},","150.069204 -34.487732,"
150.07002,-34.48949,,"{lng: 150.07002, lat: -34.48949},","150.07002 -34.48949,"
150.070662,-34.490263,,"{lng: 150.070662, lat: -34.490263},","150.070662 -34.490263,"
150.070881,-34.49137,,"{lng: 150.070881, lat: -34.49137},","150.070881 -34.49137,"
150.071078,-34.491664,,"{lng: 150.071078, lat: -34.491664},","150.071078 -34.491664,"
150.070696,-34.492092,,"{lng: 150.070696, lat: -34.492092},","150.070696 -34.492092,"
150.070956,-34.493336,,"{lng: 150.070956, lat: -34.493336},","150.070956 -34.493336,"
150.071407,-34.493751,,"{lng: 150.071407, lat: -34.493751},","150.071407 -34.493751,"
150.07363,-34.494739,,"{lng: 150.07363, lat: -34.494739},","150.07363 -34.494739,"
150.077104,-34.495694,,"{lng: 150.077104, lat: -34.495694},","150.077104 -34.495694,"
150.078717,-34.495979,,"{lng: 150.078717, lat: -34.495979},","150.078717 -34.495979,"
150.079273,-34.495943,,"{lng: 150.079273, lat: -34.495943},","150.079273 -34.495943,"
150.081062,-34.494972,,"{lng: 150.081062, lat: -34.494972},","150.081062 -34.494972,"
150.081514,-34.494886,,"{lng: 150.081514, lat: -34.494886},","150.081514 -34.494886,"
150.082173,-34.495001,,"{lng: 150.082173, lat: -34.495001},","150.082173 -34.495001,"
150.083441,-34.495916,,"{lng: 150.083441, lat: -34.495916},","150.083441 -34.495916,"
150.083735,-34.496617,,"{lng: 150.083735, lat: -34.496617},","150.083735 -34.496617,"
150.084186,-34.496974,,"{lng: 150.084186, lat: -34.496974},","150.084186 -34.496974,"
150.084309,-34.497418,,"{lng: 150.084309, lat: -34.497418},","150.084309 -34.497418,"
150.084759,-34.497847,,"{lng: 150.084759, lat: -34.497847},","150.084759 -34.497847,"
150.085014,-34.498734,,"{lng: 150.085014, lat: -34.498734},","150.085014 -34.498734,"
150.087762,-34.501512,,"{lng: 150.087762, lat: -34.501512},","150.087762 -34.501512,"
150.088822,-34.50284,,"{lng: 150.088822, lat: -34.50284},","150.088822 -34.50284,"
150.089368,-34.504649,,"{lng: 150.089368, lat: -34.504649},","150.089368 -34.504649,"
150.090066,-34.505903,,"{lng: 150.090066, lat: -34.505903},","150.090066 -34.505903,"
150.091306,-34.507501,,"{lng: 150.091306, lat: -34.507501},","150.091306 -34.507501,"
150.091625,-34.508354,,"{lng: 150.091625, lat: -34.508354},","150.091625 -34.508354,"
150.093162,-34.510902,,"{lng: 150.093162, lat: -34.510902},","150.093162 -34.510902,"
150.09325,-34.511274,,"{lng: 150.09325, lat: -34.511274},","150.09325 -34.511274,"
150.093118,-34.512018,,"{lng: 150.093118, lat: -34.512018},","150.093118 -34.512018,"
150.092454,-34.512642,,"{lng: 150.092454, lat: -34.512642},","150.092454 -34.512642,"
150.090513,-34.513706,,"{lng: 150.090513, lat: -34.513706},","150.090513 -34.513706,"
150.090125,-34.514256,,"{lng: 150.090125, lat: -34.514256},","150.090125 -34.514256,"
150.08912,-34.514462,,"{lng: 150.08912, lat: -34.514462},","150.08912 -34.514462,"
150.087609,-34.515039,,"{lng: 150.087609, lat: -34.515039},","150.087609 -34.515039,"
150.085503,-34.514833,,"{lng: 150.085503, lat: -34.514833},","150.085503 -34.514833,"
150.083687,-34.515319,,"{lng: 150.083687, lat: -34.515319},","150.083687 -34.515319,"
150.081518,-34.515392,,"{lng: 150.081518, lat: -34.515392},","150.081518 -34.515392,"
150.080326,-34.515959,,"{lng: 150.080326, lat: -34.515959},","150.080326 -34.515959,"
150.079154,-34.517143,,"{lng: 150.079154, lat: -34.517143},","150.079154 -34.517143,"
150.078452,-34.517446,,"{lng: 150.078452, lat: -34.517446},","150.078452 -34.517446,"
150.077289,-34.517534,,"{lng: 150.077289, lat: -34.517534},","150.077289 -34.517534,"
150.075837,-34.517245,,"{lng: 150.075837, lat: -34.517245},","150.075837 -34.517245,"
150.074332,-34.516317,,"{lng: 150.074332, lat: -34.516317},","150.074332 -34.516317,"
150.072083,-34.513701,,"{lng: 150.072083, lat: -34.513701},","150.072083 -34.513701,"
150.070594,-34.512354,,"{lng: 150.070594, lat: -34.512354},","150.070594 -34.512354,"
150.069299,-34.511529,,"{lng: 150.069299, lat: -34.511529},","150.069299 -34.511529,"
150.067793,-34.511453,,"{lng: 150.067793, lat: -34.511453},","150.067793 -34.511453,"
150.065987,-34.512129,,"{lng: 150.065987, lat: -34.512129},","150.065987 -34.512129,"
150.064759,-34.513428,,"{lng: 150.064759, lat: -34.513428},","150.064759 -34.513428,"
150.064335,-34.514853,,"{lng: 150.064335, lat: -34.514853},","150.064335 -34.514853,"
150.063924,-34.517389,,"{lng: 150.063924, lat: -34.517389},","150.063924 -34.517389,"
150.063501,-34.51803,,"{lng: 150.063501, lat: -34.51803},","150.063501 -34.51803,"
150.061304,-34.518533,,"{lng: 150.061304, lat: -34.518533},","150.061304 -34.518533,"
150.059185,-34.518599,,"{lng: 150.059185, lat: -34.518599},","150.059185 -34.518599,"
150.057336,-34.519737,,"{lng: 150.057336, lat: -34.519737},","150.057336 -34.519737,"
150.054441,-34.521145,,"{lng: 150.054441, lat: -34.521145},","150.054441 -34.521145,"
150.052881,-34.522478,,"{lng: 150.052881, lat: -34.522478},","150.052881 -34.522478,"
150.051612,-34.523004,,"{lng: 150.051612, lat: -34.523004},","150.051612 -34.523004,"
150.050038,-34.524148,,"{lng: 150.050038, lat: -34.524148},","150.050038 -34.524148,"
150.048755,-34.524679,,"{lng: 150.048755, lat: -34.524679},","150.048755 -34.524679,"
150.048028,-34.524719,,"{lng: 150.048028, lat: -34.524719},","150.048028 -34.524719,"
150.045512,-34.525307,,"{lng: 150.045512, lat: -34.525307},","150.045512 -34.525307,"
150.04522,-34.525736,,"{lng: 150.04522, lat: -34.525736},","150.04522 -34.525736,"
150.045407,-34.526246,,"{lng: 150.045407, lat: -34.526246},","150.045407 -34.526246,"
150.045599,-34.528298,,"{lng: 150.045599, lat: -34.528298},","150.045599 -34.528298,"
150.047339,-34.533105,,"{lng: 150.047339, lat: -34.533105},","150.047339 -34.533105,"
150.047741,-34.533838,,"{lng: 150.047741, lat: -34.533838},","150.047741 -34.533838,"
150.049567,-34.536301,,"{lng: 150.049567, lat: -34.536301},","150.049567 -34.536301,"
150.050246,-34.536702,,"{lng: 150.050246, lat: -34.536702},","150.050246 -34.536702,"
150.053038,-34.537317,,"{lng: 150.053038, lat: -34.537317},","150.053038 -34.537317,"
150.056086,-34.539045,,"{lng: 150.056086, lat: -34.539045},","150.056086 -34.539045,"
150.057507,-34.53954,,"{lng: 150.057507, lat: -34.53954},","150.057507 -34.53954,"
150.058359,-34.540005,,"{lng: 150.058359, lat: -34.540005},","150.058359 -34.540005,"
150.059355,-34.541259,,"{lng: 150.059355, lat: -34.541259},","150.059355 -34.541259,"
150.060185,-34.543532,,"{lng: 150.060185, lat: -34.543532},","150.060185 -34.543532,"
150.062304,-34.545743,,"{lng: 150.062304, lat: -34.545743},","150.062304 -34.545743,"
150.062797,-34.546008,,"{lng: 150.062797, lat: -34.546008},","150.062797 -34.546008,"
150.064119,-34.546047,,"{lng: 150.064119, lat: -34.546047},","150.064119 -34.546047,"
150.065382,-34.545751,,"{lng: 150.065382, lat: -34.545751},","150.065382 -34.545751,"
150.067552,-34.544588,,"{lng: 150.067552, lat: -34.544588},","150.067552 -34.544588,"
150.06992,-34.543543,,"{lng: 150.06992, lat: -34.543543},","150.06992 -34.543543,"
150.071656,-34.543366,,"{lng: 150.071656, lat: -34.543366},","150.071656 -34.543366,"
150.072702,-34.543504,,"{lng: 150.072702, lat: -34.543504},","150.072702 -34.543504,"
150.073701,-34.5439,,"{lng: 150.073701, lat: -34.5439},","150.073701 -34.5439,"
150.0743,-34.543898,,"{lng: 150.0743, lat: -34.543898},","150.0743 -34.543898,"
150.076194,-34.544825,,"{lng: 150.076194, lat: -34.544825},","150.076194 -34.544825,"
150.077181,-34.545515,,"{lng: 150.077181, lat: -34.545515},","150.077181 -34.545515,"
150.078814,-34.545974,,"{lng: 150.078814, lat: -34.545974},","150.078814 -34.545974,"
150.079764,-34.546616,,"{lng: 150.079764, lat: -34.546616},","150.079764 -34.546616,"
150.080395,-34.547281,,"{lng: 150.080395, lat: -34.547281},","150.080395 -34.547281,"
150.080929,-34.548065,,"{lng: 150.080929, lat: -34.548065},","150.080929 -34.548065,"
150.081861,-34.550927,,"{lng: 150.081861, lat: -34.550927},","150.081861 -34.550927,"
150.081999,-34.5515,,"{lng: 150.081999, lat: -34.5515},","150.081999 -34.5515,"
150.082046,-34.55395,,"{lng: 150.082046, lat: -34.55395},","150.082046 -34.55395,"
150.082475,-34.554569,,"{lng: 150.082475, lat: -34.554569},","150.082475 -34.554569,"
150.083071,-34.554723,,"{lng: 150.083071, lat: -34.554723},","150.083071 -34.554723,"
150.084319,-34.554592,,"{lng: 150.084319, lat: -34.554592},","150.084319 -34.554592,"
150.08789,-34.553277,,"{lng: 150.08789, lat: -34.553277},","150.08789 -34.553277,"
150.088722,-34.553248,,"{lng: 150.088722, lat: -34.553248},","150.088722 -34.553248,"
150.09244,-34.553894,,"{lng: 150.09244, lat: -34.553894},","150.09244 -34.553894,"
150.093192,-34.554452,,"{lng: 150.093192, lat: -34.554452},","150.093192 -34.554452,"
150.094333,-34.555837,,"{lng: 150.094333, lat: -34.555837},","150.094333 -34.555837,"
150.094279,-34.558161,,"{lng: 150.094279, lat: -34.558161},","150.094279 -34.558161,"
150.094126,-34.558499,,"{lng: 150.094126, lat: -34.558499},","150.094126 -34.558499,"
150.09244,-34.560234,,"{lng: 150.09244, lat: -34.560234},","150.09244 -34.560234,"
150.091975,-34.561882,,"{lng: 150.091975, lat: -34.561882},","150.091975 -34.561882,"
150.091849,-34.563188,,"{lng: 150.091849, lat: -34.563188},","150.091849 -34.563188,"
150.091869,-34.563955,,"{lng: 150.091869, lat: -34.563955},","150.091869 -34.563955,"
150.092527,-34.565157,,"{lng: 150.092527, lat: -34.565157},","150.092527 -34.565157,"
150.092319,-34.565787,,"{lng: 150.092319, lat: -34.565787},","150.092319 -34.565787,"
150.092963,-34.566503,,"{lng: 150.092963, lat: -34.566503},","150.092963 -34.566503,"
150.092886,-34.567562,,"{lng: 150.092886, lat: -34.567562},","150.092886 -34.567562,"
150.093357,-34.568564,,"{lng: 150.093357, lat: -34.568564},","150.093357 -34.568564,"
150.093401,-34.571321,,"{lng: 150.093401, lat: -34.571321},","150.093401 -34.571321,"
150.093661,-34.573343,,"{lng: 150.093661, lat: -34.573343},","150.093661 -34.573343,"
150.092623,-34.574362,,"{lng: 150.092623, lat: -34.574362},","150.092623 -34.574362,"
150.091223,-34.575105,,"{lng: 150.091223, lat: -34.575105},","150.091223 -34.575105,"
150.087534,-34.575645,,"{lng: 150.087534, lat: -34.575645},","150.087534 -34.575645,"
150.086121,-34.575164,,"{lng: 150.086121, lat: -34.575164},","150.086121 -34.575164,"
150.085511,-34.575164,,"{lng: 150.085511, lat: -34.575164},","150.085511 -34.575164,"
150.084564,-34.575405,,"{lng: 150.084564, lat: -34.575405},","150.084564 -34.575405,"
150.082943,-34.576094,,"{lng: 150.082943, lat: -34.576094},","150.082943 -34.576094,"
150.082414,-34.576496,,"{lng: 150.082414, lat: -34.576496},","150.082414 -34.576496,"
150.082093,-34.577266,,"{lng: 150.082093, lat: -34.577266},","150.082093 -34.577266,"
150.082157,-34.578276,,"{lng: 150.082157, lat: -34.578276},","150.082157 -34.578276,"
150.082446,-34.579158,,"{lng: 150.082446, lat: -34.579158},","150.082446 -34.579158,"
150.082638,-34.580778,,"{lng: 150.082638, lat: -34.580778},","150.082638 -34.580778,"
150.082503,-34.581332,,"{lng: 150.082503, lat: -34.581332},","150.082503 -34.581332,"
150.08355,-34.582403,,"{lng: 150.08355, lat: -34.582403},","150.08355 -34.582403,"
150.084576,-34.583159,,"{lng: 150.084576, lat: -34.583159},","150.084576 -34.583159,"
150.08504,-34.583949,,"{lng: 150.08504, lat: -34.583949},","150.08504 -34.583949,"
150.086495,-34.585793,,"{lng: 150.086495, lat: -34.585793},","150.086495 -34.585793,"
150.087105,-34.586211,,"{lng: 150.087105, lat: -34.586211},","150.087105 -34.586211,"
150.087764,-34.586366,,"{lng: 150.087764, lat: -34.586366},","150.087764 -34.586366,"
150.0887,-34.586137,,"{lng: 150.0887, lat: -34.586137},","150.0887 -34.586137,"
150.089616,-34.58485,,"{lng: 150.089616, lat: -34.58485},","150.089616 -34.58485,"
150.090297,-34.584134,,"{lng: 150.090297, lat: -34.584134},","150.090297 -34.584134,"
150.091372,-34.583379,,"{lng: 150.091372, lat: -34.583379},","150.091372 -34.583379,"
150.091976,-34.582675,,"{lng: 150.091976, lat: -34.582675},","150.091976 -34.582675,"
150.092205,-34.58212,,"{lng: 150.092205, lat: -34.58212},","150.092205 -34.58212,"
150.091581,-34.581215,,"{lng: 150.091581, lat: -34.581215},","150.091581 -34.581215,"
150.091513,-34.580328,,"{lng: 150.091513, lat: -34.580328},","150.091513 -34.580328,"
150.091665,-34.580099,,"{lng: 150.091665, lat: -34.580099},","150.091665 -34.580099,"
150.092879,-34.580013,,"{lng: 150.092879, lat: -34.580013},","150.092879 -34.580013,"
